hotel,country,average_daily_rate
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,109.91301910828025
City Hotel,PRT,109.91301910828025
City Hotel,PRT,109.91301910828025
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,109.91301910828025
City Hotel,PRT,109.91301910828025
City Hotel,PRT,109.91301910828025
City Hotel,PRT,109.91301910828025
City Hotel,PRT,109.91301910828025
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,109.91301910828025
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,94.71161161371765
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,109.91301910828025
City Hotel,PRT,109.91301910828025
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,109.91301910828025
City Hotel,PRT,109.91301910828025
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,109.91301910828025
City Hotel,PRT,109.91301910828025
City Hotel,PRT,109.91301910828025
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,BRA,72.67647058823529
City Hotel,BRA,72.67647058823529
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,BRA,72.67647058823529
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,BRA,72.67647058823529
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,BRA,72.67647058823529
City Hotel,BRA,72.67647058823529
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,BRA,72.67647058823529
City Hotel,BRA,72.67647058823529
City Hotel,PRT,84.11866006540697
City Hotel,ITA,120.08506962576153
City Hotel,ITA,97.93
City Hotel,PRT,2.062289628180039
City Hotel,PRT,2.062289628180039
City Hotel,PRT,2.062289628180039
City Hotel,PRT,2.062289628180039
City Hotel,DEU,115.72510342873335
City Hotel,PRT,2.062289628180039
City Hotel,GBR,118.22045977011494
City Hotel,DEU,115.72510342873335
City Hotel,PRT,2.062289628180039
City Hotel,PRT,2.062289628180039
City Hotel,PRT,2.062289628180039
City Hotel,PRT,2.062289628180039
City Hotel,PRT,2.062289628180039
City Hotel,PRT,2.062289628180039
City Hotel,PRT,2.062289628180039
City Hotel,PRT,2.062289628180039
City Hotel,PRT,2.062289628180039
City Hotel,PRT,2.062289628180039
City Hotel,PRT,2.062289628180039
City Hotel,PRT,2.062289628180039
City Hotel,PRT,2.062289628180039
City Hotel,PRT,2.062289628180039
City Hotel,PRT,2.062289628180039
City Hotel,PRT,2.062289628180039
City Hotel,PRT,109.91301910828025
City Hotel,PRT,109.91301910828025
City Hotel,PRT,109.91301910828025
City Hotel,PRT,109.91301910828025
City Hotel,BEL,122.09055210489993
City Hotel,BEL,122.09055210489993
City Hotel,PRT,2.062289628180039
City Hotel,POL,127.01155778894473
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,109.91301910828025
City Hotel,GBR,118.22045977011494
City Hotel,PRT,109.91301910828025
City Hotel,PRT,109.91301910828025
City Hotel,BGR,117.88019607843137
City Hotel,ESP,126.0256643598616
City Hotel,FRA,122.63197124135421
City Hotel,FRA,122.63197124135421
City Hotel,ESP,126.0256643598616
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,FRA,122.63197124135421
City Hotel,PRT,109.91301910828025
City Hotel,FRA,122.63197124135421
City Hotel,FRA,122.63197124135421
City Hotel,PRT,109.10682962245886
City Hotel,FRA,122.63197124135421
City Hotel,PRT,109.91301910828025
City Hotel,FRA,122.93089068825911
City Hotel,PRT,109.10682962245886
City Hotel,FRA,122.63197124135421
City Hotel,FRA,122.63197124135421
City Hotel,FRA,122.63197124135421
City Hotel,RUS,122.10813411078718
City Hotel,FRA,122.93089068825911
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,84.11866006540697
City Hotel,PRT,109.91301910828025
City Hotel,FRA,122.63197124135421
City Hotel,FRA,122.63197124135421
City Hotel,FRA,122.63197124135421
City Hotel,BRA,121.97791666666667
City Hotel,DZA,124.31630434782609
City Hotel,PRT,109.91301910828025
City Hotel,DEU,115.72510342873335
City Hotel,FRA,122.93089068825911
City Hotel,FRA,122.63197124135421
City Hotel,PRT,109.10682962245886
City Hotel,PRT,109.91301910828025
City Hotel,PRT,109.91301910828025
City Hotel,FRA,122.63197124135421
City Hotel,FRA,85.73755258126195
City Hotel,PRT,79.45364799294221
City Hotel,FRA,93.98094339622641
City Hotel,BRA,121.97791666666667
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,PRT,79.45364799294221
City Hotel,GBR,118.22045977011494
City Hotel,FRA,122.63197124135421
City Hotel,PRT,109.91301910828025
City Hotel,PRT,109.91301910828025
City Hotel,PRT,109.91301910828025
City Hotel,PRT,109.10682962245886
City Hotel,GBR,118.22045977011494
City Hotel,PRT,109.91301910828025
City Hotel,PRT,109.91301910828025
City Hotel,PRT,109.10682962245886
City Hotel,PRT,84.11866006540697
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,94.71161161371765
City Hotel,PRT,2.062289628180039
City Hotel,PRT,2.062289628180039
City Hotel,CHN,125.95463414634146
City Hotel,ITA,120.08506962576153
City Hotel,PRT,109.91301910828025
City Hotel,PRT,109.10682962245886
